0	0
0.02	5.54823E-7
0.04	6.67147E-7
0.06	7.65651E-7
0.08	8.59861E-7
0.1	9.49991E-7
0.12	1.03636E-6
0.14	1.11915E-6
0.16	1.1985E-6
0.18	1.27511E-6
0.2	1.34884E-6
0.22	1.41946E-6
0.24	1.48673E-6
0.26	1.55092E-6
0.28	1.61313E-6
0.3	1.67311E-6
0.32	1.73053E-6
0.34	1.78506E-6
0.36	1.83707E-6
0.38	1.88757E-6
0.4	1.93628E-6
0.42	1.98289E-6
0.44	2.02709E-6
0.46	2.06902E-6
0.48	2.10919E-6
0.5	2.14769E-6
0.52	2.1846E-6
0.54	2.22002E-6
0.56	2.25402E-6
0.58	2.28668E-6
0.6	2.3181E-6
0.62	2.34836E-6
0.64	2.37753E-6
0.66	2.40531E-6
0.68	2.43159E-6
0.7	2.45653E-6
0.72	2.48028E-6
0.74	2.503E-6
0.76	2.52485E-6
0.78	2.54597E-6
0.8	2.56652E-6
0.82	2.58665E-6
0.84	2.60645E-6
0.86	2.62529E-6
0.88	2.64307E-6
0.9	2.65994E-6
0.92	2.676E-6
0.94	2.69138E-6
0.96	2.7062E-6
0.98	2.72059E-6
1	2.73466E-6
1.02	2.74853E-6
1.04	2.7622E-6
1.06	2.77518E-6
1.08	2.78749E-6
1.1	2.79921E-6
1.12	2.8104E-6
1.14	2.82114E-6
1.16	2.8315E-6
1.18	2.84156E-6
1.2	2.85138E-6
1.22	2.86104E-6
1.24	2.87047E-6
1.26	2.87944E-6
1.28	2.888E-6
1.3	2.89618E-6
1.32	2.90402E-6
1.34	2.91155E-6
1.36	2.91881E-6
1.38	2.92585E-6
1.4	2.93269E-6
1.42	2.93938E-6
1.44	2.94585E-6
1.46	2.95202E-6
1.48	2.95794E-6
1.5	2.9636E-6
1.52	2.96904E-6
1.54	2.97427E-6
1.56	2.97932E-6
1.58	2.9842E-6
1.6	2.98893E-6
1.62	2.99354E-6
1.64	2.99796E-6
1.66	3.0022E-6
1.68	3.00626E-6
1.7	3.01015E-6
1.72	3.0139E-6
1.74	3.0175E-6
1.76	3.02098E-6
1.78	3.02435E-6
1.8	3.02761E-6
1.82	3.03077E-6
1.84	3.0338E-6
1.86	3.0367E-6
1.88	3.03948E-6
1.9	3.04215E-6
1.92	3.04471E-6
1.94	3.04718E-6
1.96	3.04957E-6
1.98	3.05188E-6
2	3.05413E-6
