"time / sec","fitted signal","time / sec","imported data","Quantity","Value","Error"
0.,5.096920640580416e-11,0,-1.1097947264659775e-16,"adjusted R-squared",0.9961642676947007,""
0.025,0.202574904264607,0.05,0.2480480740390828,"conc(H)",1.e-6,""
0.05,0.33165733692811344,0.1,0.4254277708628345,"conc(D)",1.e-6,""
0.07500000000000001,0.4206091788280233,0.15,0.5533568403937164,"Kequ(HD)",2.345679012e7,0
0.1,0.48526223690677367,0.2,0.6472066995097583,"k1(HD)",1.099766e7,0.03452875074578034
0.125,0.5340963200656729,0.25,0.7176570592001047,"k-1(HD)",0.4688476105954091,0
0.15000000000000002,0.5720637296818405,0.3,0.7689738221518485,"Signal-0",0,0
0.17500000000000002,0.6022512985076051,0.35,0.809655736928685,"Signal-HD",944485.5309179245,108287.42982307775
0.2,0.6266835179650054,0.4,0.8447353093943174,"Signal-Dye",0,0
0.225,0.6467436254210934,0.45,0.8726761849278588,"tmax",5.,"sec"
0.25,0.6634090677287566,0.5,0.8952177814146371,"Date","Wed 2 Oct 2019 10:14:10",""
0.275,0.6773902303268321,0.55,0.9142175767774453
0.30000000000000004,0.6892159646308917,0.6,0.9290931414981195
0.325,0.6992880569296671,0.65,0.9432603459939998
0.35000000000000003,0.7079172641663825,0.7,0.9555936845745799
0.375,0.7153476993666873,0.75,0.9647315314744226
0.4,0.7217737569771643,0.8,0.9705951800018842
0.42500000000000004,0.7273521144350056,0.85,0.9766555952584551
0.45,0.732210406700873,0.9,0.982212287688506
0.47500000000000003,0.7364536025734267,0.95,0.9861712342781879
0.5,0.7401687907078056,1,0.9880759362159675
0.525,0.743428734599337,1.05,0.990232499567007
0.55,0.7462946707645352,1.1,0.9924048042563755
0.5750000000000001,0.7488184404862438,1.15,0.9939238434051002
0.6000000000000001,0.7510441720967418,1.2,0.9943567302091411
0.625,0.7530096144134405,1.25,0.9949627717347982
0.65,0.7547471993625867,1.3,0.9959151227036878
0.675,0.7562849018400889,1.35,0.9970406283941938
0.7000000000000001,0.7576469372234542,1.4,0.9981818754230287
0.7250000000000001,0.7588543331943401,1.45,0.9991657090685759
0.75,0.7599254004537217,1.5,0.9998268452783836
0.775,0.7608761200924736,1.55,1.
0.8,0.7617204907798337,1.6,0.9995435011884661
0.8250000000000001,0.7624707808474815,1.65,0.9990004250161241
0.8500000000000001,0.7631377626191386,1.7,0.9985990208887408
0.875,0.7637309153181419,1.75,0.9983078061296586
0.9,0.7642585940203626,1.8,0.998103168731385
0.925,0.7647281712506788,1.85,0.9979614966864261
0.9500000000000001,0.7651461589959199,1.9,0.9978513073181249
0.9750000000000001,0.7655183157303934,1.95,0.9977568592881522
1.,0.765849738900759,2,0.997646669919851
1.0250000000000001,0.766144943934528,2.05,0.9974971272057278
1.05,0.7664079338716943,2.1,0.9972846191382896
1.075,0.7666422600626713,2.15,0.9970878524091802
1.1,0.7668510751284774,2.2,0.9969461803642214
1.125,0.7670371792212833,2.25,0.9968438616650843
1.1500000000000001,0.76720306053262,2.3,0.9967730256426051
1.175,0.7673509309639507,2.35,0.9967258016276188
1.2000000000000002,0.7674827574334553,2.4,0.9966864482817969
1.225,0.7676002903474753,2.45,0.9966549656051393
1.25,0.7677050840007155,2.5,0.9966156122593176
1.2750000000000001,0.7677985251655123,2.55,0.9965683882443312
1.3,0.7678818461183772,2.6,0.9964896815526874
1.3250000000000002,0.7679561537418979,2.65,0.9964267161993725
1.35,0.768022422255471,2.7,0.9963716215152217
1.375,0.7680815233719285,2.75,0.9963322681693998
1.4000000000000001,0.7681342369089634,2.8,0.9963086561619067
1.425,0.7681812516524652,2.85,0.9962850441544135
1.4500000000000002,0.76822318454492,2.9,0.9962771734852491
1.475,0.7682605878037041,2.95,0.9962614321469205
1.5,0.7682939503197203,3,0.9962456908085918
1.5250000000000001,0.7683237087481449,3.05,0.9962220788010986
1.55,0.7683502547877723,3.1,0.9961984667936055
1.5750000000000002,0.7683739341713711,3.15,0.9961748547861123
1.6,0.7683950565614768,3.2,0.9961512427786191
1.625,0.7684138992274909,3.25,0.9961433721094548
1.6500000000000001,0.7684307077325176,3.3,0.996127630771126
1.675,0.7684457015780995,3.35,0.9961197601019616
1.7000000000000002,0.7684590776765632,3.4,0.9961197601019616
1.725,0.7684710101341937,3.45,0.9961118894327973
1.75,0.7684816546650844,3.5,0.9961040187636329
1.7750000000000001,0.76849115087686,3.55,0.9961040187636329
1.8,0.7684996223216568,3.6,0.9960882774253043
1.8250000000000002,0.7685071794938414,3.65,0.9960804067561398
1.85,0.7685139214873036,3.7,0.9960725360869755
1.875,0.7685199360394336,3.75,0.9960725360869755
1.9000000000000001,0.7685253015476073,3.8,0.9960646654178111
1.925,0.7685300883547628,3.85,0.9960646654178111
1.9500000000000002,0.7685343588124566,3.9,0.9960646654178111
1.975,0.7685381679002506,3.95,0.9960567947486467
2.,0.7685415645686373,4,0.9960567947486467
2.025,0.7685445961133734,4.05,0.9960567947486467
2.0500000000000003,0.7685472988913585,4.1,0.9960489240794823
2.075,0.7685497090608606,4.15,0.9960489240794823
2.1,0.7685518616371608,4.2,0.9960410534103179
2.125,0.768553779934214,4.25,0.9960410534103179
2.15,0.7685554905983761,4.3,0.9960410534103179
2.1750000000000003,0.7685570195883731,4.35,0.9960410534103179
2.2,0.7685583822155345,4.4,0.9960410534103179
2.225,0.7685595973873834,4.45,0.9960410534103179
2.25,0.7685606837303434,4.5,0.9960410534103179
2.275,0.7685616521552665,4.55,0.9960410534103179
2.3000000000000003,0.7685625157934562,4.6,0.9960331827411536
