0	6.52484E-15
8.1E-8	4.61502E-7
1.62E-7	8.11586E-7
2.43E-7	1.07762E-6
3.24E-7	1.27961E-6
4.05E-7	1.43209E-6
4.86E-7	1.54573E-6
5.67E-7	1.62854E-6
6.48E-7	1.6866E-6
7.29E-7	1.72468E-6
8.1E-7	1.74653E-6
8.91E-7	1.75519E-6
9.72E-7	1.75317E-6
1.053E-6	1.74253E-6
1.134E-6	1.72501E-6
1.215E-6	1.70206E-6
1.296E-6	1.67492E-6
1.377E-6	1.64463E-6
1.458E-6	1.61207E-6
1.539E-6	1.57797E-6
1.62E-6	1.54293E-6
1.701E-6	1.50745E-6
1.782E-6	1.47193E-6
1.863E-6	1.4367E-6
1.944E-6	1.40201E-6
2.025E-6	1.36805E-6
2.106E-6	1.33495E-6
2.187E-6	1.30283E-6
2.268E-6	1.27175E-6
2.349E-6	1.24175E-6
2.43E-6	1.21285E-6
2.511E-6	1.18505E-6
2.592E-6	1.15835E-6
2.673E-6	1.13272E-6
2.754E-6	1.10814E-6
2.835E-6	1.08458E-6
2.916E-6	1.06199E-6
2.997E-6	1.04035E-6
3.078E-6	1.01961E-6
3.159E-6	9.99726E-7
3.24E-6	9.80671E-7
3.321E-6	9.62401E-7
3.402E-6	9.44879E-7
3.483E-6	9.28067E-7
3.564E-6	9.11931E-7
3.645E-6	8.96438E-7
3.726E-6	8.81555E-7
3.807E-6	8.67251E-7
3.888E-6	8.53498E-7
3.969E-6	8.40268E-7
4.05E-6	8.27535E-7
4.131E-6	8.15274E-7
4.212E-6	8.03462E-7
4.293E-6	7.92076E-7
4.374E-6	7.81097E-7
4.455E-6	7.70503E-7
4.536E-6	7.60278E-7
4.617E-6	7.50403E-7
4.698E-6	7.40861E-7
4.779E-6	7.31638E-7
4.86E-6	7.22718E-7
4.941E-6	7.14087E-7
5.022E-6	7.05733E-7
5.103E-6	6.97643E-7
5.184E-6	6.89805E-7
5.265E-6	6.82208E-7
5.346E-6	6.74842E-7
5.427E-6	6.67697E-7
5.508E-6	6.60763E-7
5.589E-6	6.54032E-7
5.67E-6	6.47495E-7
5.751E-6	6.41144E-7
5.832E-6	6.34971E-7
5.913E-6	6.2897E-7
5.994E-6	6.23134E-7
6.075E-6	6.17456E-7
6.156E-6	6.11929E-7
6.237E-6	6.06549E-7
6.318E-6	6.0131E-7
6.399E-6	5.96205E-7
6.48E-6	5.91231E-7
6.561E-6	5.86382E-7
6.642E-6	5.81654E-7
6.723E-6	5.77043E-7
6.804E-6	5.72544E-7
6.885E-6	5.68153E-7
6.966E-6	5.63867E-7
7.047E-6	5.59682E-7
7.128E-6	5.55595E-7
7.209E-6	5.51601E-7
7.29E-6	5.47699E-7
7.371E-6	5.43884E-7
7.452E-6	5.40155E-7
7.533E-6	5.36508E-7
7.614E-6	5.32941E-7
7.695E-6	5.29451E-7
7.776E-6	5.26036E-7
7.857E-6	5.22693E-7
7.938E-6	5.19421E-7
8.019E-6	5.16216E-7
8.1E-6	5.13077E-7
