0	0
0.002	1.04125E-7
0.004	1.80776E-7
0.006	2.39413E-7
0.008	2.85439E-7
0.01	3.22295E-7
0.012	3.52284E-7
0.014	3.77101E-7
0.016	3.98021E-7
0.018	4.1538E-7
0.02	4.30264E-7
0.022	4.42889E-7
0.024	4.53846E-7
0.026	4.63277E-7
0.028	4.71575E-7
0.03	4.78847E-7
0.032	4.85092E-7
0.034	4.90498E-7
0.036	4.95326E-7
0.038	4.99576E-7
0.04	5.03274E-7
0.042	5.06587E-7
0.044	5.09549E-7
0.046	5.12159E-7
0.048	5.1448E-7
0.05	5.16576E-7
0.052	5.18446E-7
0.054	5.2009E-7
0.056	5.21526E-7
0.058	5.22825E-7
0.06	5.23996E-7
0.062	5.2504E-7
0.064	5.25957E-7
0.066	5.26781E-7
0.068	5.2753E-7
0.07	5.28204E-7
0.072	5.28804E-7
0.074	5.29336E-7
0.076	5.29822E-7
0.078	5.30261E-7
0.08	5.30654E-7
0.082	5.31001E-7
0.084	5.31307E-7
0.086	5.31586E-7
0.088	5.31839E-7
0.09	5.32067E-7
0.092	5.32268E-7
0.094	5.32447E-7
0.096	5.3261E-7
0.098	5.32758E-7
0.1	5.32892E-7
0.102	5.33011E-7
0.104	5.33117E-7
0.106	5.33214E-7
0.108	5.33302E-7
0.11	5.33381E-7
0.112	5.33452E-7
0.114	5.33514E-7
0.116	5.33571E-7
0.118	5.33623E-7
0.12	5.3367E-7
0.122	5.33712E-7
0.124	5.33749E-7
0.126	5.33782E-7
0.128	5.33813E-7
0.13	5.3384E-7
0.132	5.33865E-7
0.134	5.33887E-7
0.136	5.33907E-7
0.138	5.33925E-7
0.14	5.33942E-7
0.142	5.33956E-7
0.144	5.3397E-7
0.146	5.33981E-7
0.148	5.33993E-7
0.15	5.34004E-7
0.152	5.34015E-7
0.154	5.34025E-7
0.156	5.34034E-7
0.158	5.34042E-7
0.16	5.34049E-7
0.162	5.34055E-7
0.164	5.3406E-7
0.166	5.34063E-7
0.168	5.34067E-7
0.17	5.3407E-7
0.172	5.34074E-7
0.174	5.34077E-7
0.176	5.3408E-7
0.178	5.34082E-7
0.18	5.34084E-7
0.182	5.34085E-7
0.184	5.34085E-7
0.186	5.34085E-7
0.188	5.34086E-7
0.19	5.34087E-7
0.192	5.34088E-7
0.194	5.34089E-7
0.196	5.3409E-7
0.198	5.3409E-7
0.2	5.3409E-7
